cell_id	poi_count_total	poi_amenity_count	poi_shop_count	poi_tourism_count	poi_leisure_count	poi_office_count	poi_public_transport_count	poi_log1p_total
6_66	0	0	0	0	0	0	0	0.0
6_67	0	0	0	0	0	0	0	0.0
6_68	0	0	0	0	0	0	0	0.0
6_69	0	0	0	0	0	0	0	0.0
6_70	1	0	0	1	0	0	0	0.6931471805599453
6_71	0	0	0	0	0	0	0	0.0
6_72	0	0	0	0	0	0	0	0.0
6_73	0	0	0	0	0	0	0	0.0
6_74	0	0	0	0	0	0	0	0.0
6_75	0	0	0	0	0	0	0	0.0
6_76	4	1	0	3	0	0	0	1.6094379124341003
6_77	2	0	0	2	0	0	0	1.0986122886681098
6_78	7	1	0	6	0	0	0	2.0794415416798357
6_79	0	0	0	0	0	0	0	0.0
6_80	3	1	0	2	0	0	0	1.3862943611198906
6_81	2	1	0	1	0	0	0	1.0986122886681098
6_82	5	3	0	2	0	0	0	1.791759469228055
6_83	7	2	0	5	0	0	0	2.0794415416798357
6_84	1	0	0	1	0	0	0	0.6931471805599453
6_85	2	2	0	0	0	0	0	1.0986122886681098
6_86	0	0	0	0	0	0	0	0.0
6_87	0	0	0	0	0	0	0	0.0
6_88	0	0	0	0	0	0	0	0.0
6_89	1	1	0	0	0	0	0	0.6931471805599453
6_90	2	0	0	1	1	0	0	1.0986122886681098
6_91	5	4	0	0	1	0	0	1.791759469228055
6_92	8	2	0	0	6	0	0	2.1972245773362196
6_93	23	15	2	0	3	0	3	3.1780538303479458
6_94	40	14	6	1	19	0	0	3.713572066704308
6_95	3	0	1	0	2	0	0	1.3862943611198906
6_96	2	0	0	1	1	0	0	1.0986122886681098
6_97	0	0	0	0	0	0	0	0.0
6_98	1	0	1	0	0	0	0	0.6931471805599453
6_99	1	1	0	0	0	0	0	0.6931471805599453
6_100	0	0	0	0	0	0	0	0.0
7_1	0	0	0	0	0	0	0	0.0
7_2	0	0	0	0	0	0	0	0.0
7_3	0	0	0	0	0	0	0	0.0
7_4	0	0	0	0	0	0	0	0.0
7_5	0	0	0	0	0	0	0	0.0
7_6	0	0	0	0	0	0	0	0.0
7_7	0	0	0	0	0	0	0	0.0
7_8	0	0	0	0	0	0	0	0.0
7_9	0	0	0	0	0	0	0	0.0
7_10	0	0	0	0	0	0	0	0.0
7_11	0	0	0	0	0	0	0	0.0
7_12	0	0	0	0	0	0	0	0.0
7_13	0	0	0	0	0	0	0	0.0
7_14	10	7	1	1	1	0	0	2.3978952727983707
7_15	8	5	0	0	0	3	0	2.1972245773362196
7_16	2	0	0	0	2	0	0	1.0986122886681098
7_17	42	33	2	7	0	0	0	3.7612001156935624
7_18	20	11	1	3	2	0	3	3.044522437723423
7_19	4	4	0	0	0	0	0	1.6094379124341003
7_20	10	8	0	1	1	0	0	2.3978952727983707
7_21	64	42	3	13	6	0	0	4.174387269895637
7_22	0	0	0	0	0	0	0	0.0
7_23	12	12	0	0	0	0	0	2.5649493574615367
7_24	0	0	0	0	0	0	0	0.0
7_25	3	3	0	0	0	0	0	1.3862943611198906
7_26	0	0	0	0	0	0	0	0.0
7_27	0	0	0	0	0	0	0	0.0
7_28	0	0	0	0	0	0	0	0.0
7_29	2	2	0	0	0	0	0	1.0986122886681098
7_30	4	3	0	1	0	0	0	1.6094379124341003
7_31	4	4	0	0	0	0	0	1.6094379124341003
7_32	0	0	0	0	0	0	0	0.0
7_33	1	1	0	0	0	0	0	0.6931471805599453
7_34	0	0	0	0	0	0	0	0.0
7_35	0	0	0	0	0	0	0	0.0
7_36	0	0	0	0	0	0	0	0.0
7_37	0	0	0	0	0	0	0	0.0
7_38	0	0	0	0	0	0	0	0.0
7_39	0	0	0	0	0	0	0	0.0
7_40	0	0	0	0	0	0	0	0.0
7_41	2	1	0	1	0	0	0	1.0986122886681098
7_42	0	0	0	0	0	0	0	0.0
7_43	0	0	0	0	0	0	0	0.0
7_44	0	0	0	0	0	0	0	0.0
7_45	0	0	0	0	0	0	0	0.0
7_46	0	0	0	0	0	0	0	0.0
7_47	0	0	0	0	0	0	0	0.0
7_48	0	0	0	0	0	0	0	0.0
7_49	0	0	0	0	0	0	0	0.0
7_50	0	0	0	0	0	0	0	0.0
7_51	0	0	0	0	0	0	0	0.0
7_52	0	0	0	0	0	0	0	0.0
7_53	0	0	0	0	0	0	0	0.0
7_54	0	0	0	0	0	0	0	0.0
7_55	0	0	0	0	0	0	0	0.0
7_56	12	10	0	0	2	0	0	2.5649493574615367
7_57	0	0	0	0	0	0	0	0.0
7_58	0	0	0	0	0	0	0	0.0
7_59	0	0	0	0	0	0	0	0.0
7_60	0	0	0	0	0	0	0	0.0
7_61	0	0	0	0	0	0	0	0.0
7_62	0	0	0	0	0	0	0	0.0
7_63	35	27	4	0	4	0	0	3.58351893845611
7_64	79	43	25	4	7	0	0	4.382026634673881
7_65	0	0	0	0	0	0	0	0.0
7_66	0	0	0	0	0	0	0	0.0
7_67	0	0	0	0	0	0	0	0.0
7_68	0	0	0	0	0	0	0	0.0
7_69	0	0	0	0	0	0	0	0.0
7_70	0	0	0	0	0	0	0	0.0
7_71	0	0	0	0	0	0	0	0.0
7_72	0	0	0	0	0	0	0	0.0
7_73	0	0	0	0	0	0	0	0.0
7_74	0	0	0	0	0	0	0	0.0
7_75	0	0	0	0	0	0	0	0.0
7_76	0	0	0	0	0	0	0	0.0
7_77	0	0	0	0	0	0	0	0.0
7_78	5	1	0	4	0	0	0	1.791759469228055
7_79	1	0	0	1	0	0	0	0.6931471805599453
7_80	1	0	0	1	0	0	0	0.6931471805599453
7_81	11	1	0	10	0	0	0	2.4849066497880004
7_82	2	0	0	2	0	0	0	1.0986122886681098
7_83	2	0	0	2	0	0	0	1.0986122886681098
7_84	0	0	0	0	0	0	0	0.0
7_85	3	1	0	2	0	0	0	1.3862943611198906
7_86	0	0	0	0	0	0	0	0.0
7_87	0	0	0	0	0	0	0	0.0
7_88	2	2	0	0	0	0	0	1.0986122886681098
7_89	0	0	0	0	0	0	0	0.0
7_90	1	1	0	0	0	0	0	0.6931471805599453
7_91	5	0	2	0	3	0	0	1.791759469228055
7_92	18	12	1	0	5	0	0	2.9444389791664403
7_93	68	37	6	8	8	0	9	4.23410650459726
7_94	56	18	4	26	8	0	0	4.04305126783455
7_95	5	2	0	1	0	0	2	1.791759469228055
7_96	0	0	0	0	0	0	0	0.0
7_97	0	0	0	0	0	0	0	0.0
7_98	0	0	0	0	0	0	0	0.0
7_99	0	0	0	0	0	0	0	0.0
7_100	0	0	0	0	0	0	0	0.0
8_1	0	0	0	0	0	0	0	0.0
8_2	0	0	0	0	0	0	0	0.0
8_3	0	0	0	0	0	0	0	0.0
8_4	0	0	0	0	0	0	0	0.0
8_5	0	0	0	0	0	0	0	0.0
8_6	0	0	0	0	0	0	0	0.0
8_7	0	0	0	0	0	0	0	0.0
8_8	0	0	0	0	0	0	0	0.0
8_9	0	0	0	0	0	0	0	0.0
8_10	0	0	0	0	0	0	0	0.0
8_11	0	0	0	0	0	0	0	0.0
8_12	0	0	0	0	0	0	0	0.0
8_13	0	0	0	0	0	0	0	0.0
8_14	15	4	0	9	2	0	0	2.772588722239781
8_15	27	21	1	1	2	0	2	3.332204510175204
8_16	6	4	0	0	2	0	0	1.9459101490553132
8_17	26	17	2	5	2	0	0	3.295836866004329
8_18	10	7	0	2	1	0	0	2.3978952727983707
8_19	4	4	0	0	0	0	0	1.6094379124341003
8_20	75	57	9	0	6	0	3	4.330733340286331
8_21	15	13	0	0	2	0	0	2.772588722239781
8_22	2	1	0	0	1	0	0	1.0986122886681098
8_23	3	3	0	0	0	0	0	1.3862943611198906
8_24	6	6	0	0	0	0	0	1.9459101490553132
8_25	0	0	0	0	0	0	0	0.0
8_26	0	0	0	0	0	0	0	0.0
8_27	0	0	0	0	0	0	0	0.0
8_28	1	1	0	0	0	0	0	0.6931471805599453
8_29	75	19	0	55	1	0	0	4.330733340286331
8_30	9	8	0	1	0	0	0	2.302585092994046
8_31	0	0	0	0	0	0	0	0.0
8_32	0	0	0	0	0	0	0	0.0
8_33	0	0	0	0	0	0	0	0.0
8_34	0	0	0	0	0	0	0	0.0
8_35	0	0	0	0	0	0	0	0.0
8_36	0	0	0	0	0	0	0	0.0
8_37	0	0	0	0	0	0	0	0.0
8_38	0	0	0	0	0	0	0	0.0
8_39	1	0	0	1	0	0	0	0.6931471805599453
8_40	0	0	0	0	0	0	0	0.0
8_41	0	0	0	0	0	0	0	0.0
8_42	1	1	0	0	0	0	0	0.6931471805599453
8_43	0	0	0	0	0	0	0	0.0
8_44	0	0	0	0	0	0	0	0.0
8_45	0	0	0	0	0	0	0	0.0
8_46	0	0	0	0	0	0	0	0.0
8_47	0	0	0	0	0	0	0	0.0
8_48	0	0	0	0	0	0	0	0.0
8_49	0	0	0	0	0	0	0	0.0
8_50	0	0	0	0	0	0	0	0.0
8_51	0	0	0	0	0	0	0	0.0
8_52	0	0	0	0	0	0	0	0.0
8_53	0	0	0	0	0	0	0	0.0
8_54	0	0	0	0	0	0	0	0.0
8_55	0	0	0	0	0	0	0	0.0
8_56	0	0	0	0	0	0	0	0.0
8_57	0	0	0	0	0	0	0	0.0
8_58	0	0	0	0	0	0	0	0.0
8_59	0	0	0	0	0	0	0	0.0
8_60	0	0	0	0	0	0	0	0.0
8_61	0	0	0	0	0	0	0	0.0
8_62	0	0	0	0	0	0	0	0.0
8_63	5	5	0	0	0	0	0	1.791759469228055
8_64	0	0	0	0	0	0	0	0.0
8_65	0	0	0	0	0	0	0	0.0
8_66	0	0	0	0	0	0	0	0.0
8_67	0	0	0	0	0	0	0	0.0
8_68	0	0	0	0	0	0	0	0.0
8_69	0	0	0	0	0	0	0	0.0
8_70	0	0	0	0	0	0	0	0.0
8_71	2	0	0	2	0	0	0	1.0986122886681098
8_72	1	0	0	1	0	0	0	0.6931471805599453
8_73	1	0	0	1	0	0	0	0.6931471805599453
8_74	0	0	0	0	0	0	0	0.0
8_75	0	0	0	0	0	0	0	0.0
8_76	0	0	0	0	0	0	0	0.0
8_77	0	0	0	0	0	0	0	0.0
8_78	2	0	0	2	0	0	0	1.0986122886681098
8_79	0	0	0	0	0	0	0	0.0
8_80	0	0	0	0	0	0	0	0.0
8_81	0	0	0	0	0	0	0	0.0
8_82	0	0	0	0	0	0	0	0.0
8_83	2	0	0	2	0	0	0	1.0986122886681098
8_84	1	0	0	1	0	0	0	0.6931471805599453
8_85	0	0	0	0	0	0	0	0.0
8_86	0	0	0	0	0	0	0	0.0
8_87	0	0	0	0	0	0	0	0.0
8_88	0	0	0	0	0	0	0	0.0
8_89	0	0	0	0	0	0	0	0.0
8_90	7	5	0	1	1	0	0	2.0794415416798357
8_91	0	0	0	0	0	0	0	0.0
8_92	13	5	0	0	2	0	6	2.6390573296152584
8_93	4	1	1	1	1	0	0	1.6094379124341003
8_94	0	0	0	0	0	0	0	0.0
8_95	15	8	2	0	0	0	5	2.772588722239781
8_96	0	0	0	0	0	0	0	0.0
8_97	2	0	0	0	0	0	2	1.0986122886681098
8_98	15	10	0	1	4	0	0	2.772588722239781
8_99	2	1	0	1	0	0	0	1.0986122886681098
8_100	0	0	0	0	0	0	0	0.0
9_1	0	0	0	0	0	0	0	0.0
9_2	0	0	0	0	0	0	0	0.0
9_3	0	0	0	0	0	0	0	0.0
9_4	0	0	0	0	0	0	0	0.0
9_5	0	0	0	0	0	0	0	0.0
9_6	0	0	0	0	0	0	0	0.0
9_7	0	0	0	0	0	0	0	0.0
9_8	0	0	0	0	0	0	0	0.0
9_9	0	0	0	0	0	0	0	0.0
9_10	0	0	0	0	0	0	0	0.0
9_11	0	0	0	0	0	0	0	0.0
9_12	0	0	0	0	0	0	0	0.0
9_13	0	0	0	0	0	0	0	0.0
9_14	0	0	0	0	0	0	0	0.0
9_15	0	0	0	0	0	0	0	0.0
9_16	0	0	0	0	0	0	0	0.0
9_17	1	0	1	0	0	0	0	0.6931471805599453
9_18	1	0	0	0	1	0	0	0.6931471805599453
9_19	8	5	0	1	2	0	0	2.1972245773362196
9_20	6	6	0	0	0	0	0	1.9459101490553132
9_21	64	47	10	0	6	0	1	4.174387269895637
9_22	19	14	2	1	2	0	0	2.995732273553991
9_23	7	7	0	0	0	0	0	2.0794415416798357
9_24	7	7	0	0	0	0	0	2.0794415416798357
9_25	0	0	0	0	0	0	0	0.0
9_26	5	5	0	0	0	0	0	1.791759469228055
9_27	1	1	0	0	0	0	0	0.6931471805599453
9_28	0	0	0	0	0	0	0	0.0
9_29	16	10	0	2	4	0	0	2.833213344056216
9_30	6	5	0	1	0	0	0	1.9459101490553132
9_31	0	0	0	0	0	0	0	0.0
9_32	0	0	0	0	0	0	0	0.0
9_33	0	0	0	0	0	0	0	0.0
9_34	0	0	0	0	0	0	0	0.0
9_35	0	0	0	0	0	0	0	0.0
9_36	0	0	0	0	0	0	0	0.0
9_37	0	0	0	0	0	0	0	0.0
9_38	0	0	0	0	0	0	0	0.0
9_39	0	0	0	0	0	0	0	0.0
9_40	0	0	0	0	0	0	0	0.0
9_41	0	0	0	0	0	0	0	0.0
9_42	7	6	0	1	0	0	0	2.0794415416798357
9_43	3	3	0	0	0	0	0	1.3862943611198906
9_44	0	0	0	0	0	0	0	0.0
9_45	0	0	0	0	0	0	0	0.0
9_46	0	0	0	0	0	0	0	0.0
9_47	0	0	0	0	0	0	0	0.0
9_48	0	0	0	0	0	0	0	0.0
9_49	0	0	0	0	0	0	0	0.0
9_50	0	0	0	0	0	0	0	0.0
9_51	0	0	0	0	0	0	0	0.0
9_52	0	0	0	0	0	0	0	0.0
9_53	0	0	0	0	0	0	0	0.0
9_54	0	0	0	0	0	0	0	0.0
9_55	0	0	0	0	0	0	0	0.0
9_56	0	0	0	0	0	0	0	0.0
9_57	0	0	0	0	0	0	0	0.0
9_58	6	3	0	1	1	0	1	1.9459101490553132
9_59	0	0	0	0	0	0	0	0.0
9_60	0	0	0	0	0	0	0	0.0
9_61	0	0	0	0	0	0	0	0.0
9_62	0	0	0	0	0	0	0	0.0
9_63	0	0	0	0	0	0	0	0.0
9_64	0	0	0	0	0	0	0	0.0
9_65	0	0	0	0	0	0	0	0.0
9_66	0	0	0	0	0	0	0	0.0
9_67	7	6	0	0	1	0	0	2.0794415416798357
9_68	0	0	0	0	0	0	0	0.0
9_69	0	0	0	0	0	0	0	0.0
9_70	0	0	0	0	0	0	0	0.0
9_71	0	0	0	0	0	0	0	0.0
9_72	2	0	0	2	0	0	0	1.0986122886681098
9_73	1	0	0	1	0	0	0	0.6931471805599453
9_74	0	0	0	0	0	0	0	0.0
9_75	0	0	0	0	0	0	0	0.0
9_76	0	0	0	0	0	0	0	0.0
9_77	1	0	0	1	0	0	0	0.6931471805599453
9_78	1	0	0	1	0	0	0	0.6931471805599453
9_79	1	0	0	1	0	0	0	0.6931471805599453
9_80	0	0	0	0	0	0	0	0.0
9_81	0	0	0	0	0	0	0	0.0
9_82	0	0	0	0	0	0	0	0.0
9_83	0	0	0	0	0	0	0	0.0
9_84	0	0	0	0	0	0	0	0.0
9_85	0	0	0	0	0	0	0	0.0
9_86	7	4	0	2	0	0	1	2.0794415416798357
9_87	0	0	0	0	0	0	0	0.0
9_88	0	0	0	0	0	0	0	0.0
9_89	3	3	0	0	0	0	0	1.3862943611198906
9_90	6	3	0	1	2	0	0	1.9459101490553132
9_91	1	0	1	0	0	0	0	0.6931471805599453
9_92	12	3	0	0	4	0	5	2.5649493574615367
9_93	11	6	1	1	3	0	0	2.4849066497880004
9_94	0	0	0	0	0	0	0	0.0
9_95	0	0	0	0	0	0	0	0.0
9_96	0	0	0	0	0	0	0	0.0
9_97	0	0	0	0	0	0	0	0.0
9_98	0	0	0	0	0	0	0	0.0
9_99	0	0	0	0	0	0	0	0.0
9_100	0	0	0	0	0	0	0	0.0
10_1	0	0	0	0	0	0	0	0.0
10_2	0	0	0	0	0	0	0	0.0
10_3	0	0	0	0	0	0	0	0.0
10_4	0	0	0	0	0	0	0	0.0
10_5	0	0	0	0	0	0	0	0.0
10_6	0	0	0	0	0	0	0	0.0
10_7	0	0	0	0	0	0	0	0.0
10_8	0	0	0	0	0	0	0	0.0
10_9	0	0	0	0	0	0	0	0.0
10_10	0	0	0	0	0	0	0	0.0
10_11	0	0	0	0	0	0	0	0.0
10_12	0	0	0	0	0	0	0	0.0
10_13	0	0	0	0	0	0	0	0.0
10_14	0	0	0	0	0	0	0	0.0
10_15	0	0	0	0	0	0	0	0.0
10_16	0	0	0	0	0	0	0	0.0
10_17	0	0	0	0	0	0	0	0.0
10_18	1	0	0	0	1	0	0	0.6931471805599453
10_19	13	8	1	3	1	0	0	2.6390573296152584
10_20	42	31	0	2	7	0	2	3.7612001156935624
10_21	178	140	15	7	14	2	0	5.187385805840755
10_22	258	164	46	8	12	8	20	5.556828061699537
10_23	58	40	14	0	4	0	0	4.07753744390572
10_24	24	15	3	0	5	1	0	3.2188758248682006
10_25	16	13	0	0	3	0	0	2.833213344056216
10_26	1	1	0	0	0	0	0	0.6931471805599453
10_27	3	3	0	0	0	0	0	1.3862943611198906
10_28	0	0	0	0	0	0	0	0.0
10_29	2	1	0	1	0	0	0	1.0986122886681098
10_30	13	12	1	0	0	0	0	2.6390573296152584
10_31	1	1	0	0	0	0	0	0.6931471805599453
10_32	0	0	0	0	0	0	0	0.0
10_33	0	0	0	0	0	0	0	0.0
10_34	0	0	0	0	0	0	0	0.0
10_35	0	0	0	0	0	0	0	0.0
10_36	0	0	0	0	0	0	0	0.0
10_37	0	0	0	0	0	0	0	0.0
10_38	0	0	0	0	0	0	0	0.0
10_39	0	0	0	0	0	0	0	0.0
10_40	0	0	0	0	0	0	0	0.0
10_41	0	0	0	0	0	0	0	0.0
10_42	0	0	0	0	0	0	0	0.0
10_43	13	7	1	5	0	0	0	2.6390573296152584
10_44	10	9	0	0	0	0	1	2.3978952727983707
10_45	9	7	0	1	1	0	0	2.302585092994046
10_46	0	0	0	0	0	0	0	0.0
10_47	0	0	0	0	0	0	0	0.0
10_48	0	0	0	0	0	0	0	0.0
10_49	0	0	0	0	0	0	0	0.0
10_50	0	0	0	0	0	0	0	0.0
10_51	0	0	0	0	0	0	0	0.0
10_52	0	0	0	0	0	0	0	0.0
10_53	0	0	0	0	0	0	0	0.0
10_54	0	0	0	0	0	0	0	0.0
10_55	0	0	0	0	0	0	0	0.0
10_56	0	0	0	0	0	0	0	0.0
10_57	0	0	0	0	0	0	0	0.0
10_58	1	0	0	1	0	0	0	0.6931471805599453
10_59	0	0	0	0	0	0	0	0.0
10_60	0	0	0	0	0	0	0	0.0
10_61	0	0	0	0	0	0	0	0.0
10_62	0	0	0	0	0	0	0	0.0
10_63	0	0	0	0	0	0	0	0.0
10_64	0	0	0	0	0	0	0	0.0
10_65	0	0	0	0	0	0	0	0.0
10_66	0	0	0	0	0	0	0	0.0
10_67	0	0	0	0	0	0	0	0.0
10_68	1	1	0	0	0	0	0	0.6931471805599453
10_69	0	0	0	0	0	0	0	0.0
10_70	0	0	0	0	0	0	0	0.0
10_71	0	0	0	0	0	0	0	0.0
10_72	0	0	0	0	0	0	0	0.0
10_73	0	0	0	0	0	0	0	0.0
10_74	0	0	0	0	0	0	0	0.0
10_75	0	0	0	0	0	0	0	0.0
10_76	0	0	0	0	0	0	0	0.0
10_77	2	0	0	2	0	0	0	1.0986122886681098
10_78	2	0	0	2	0	0	0	1.0986122886681098
10_79	0	0	0	0	0	0	0	0.0
10_80	0	0	0	0	0	0	0	0.0
10_81	0	0	0	0	0	0	0	0.0
10_82	0	0	0	0	0	0	0	0.0
10_83	2	0	0	2	0	0	0	1.0986122886681098
10_84	15	9	1	2	3	0	0	2.772588722239781
10_85	4	2	0	1	1	0	0	1.6094379124341003
10_86	17	11	0	4	1	0	1	2.8903717578961645
10_87	0	0	0	0	0	0	0	0.0
10_88	0	0	0	0	0	0	0	0.0
10_89	0	0	0	0	0	0	0	0.0
10_90	2	1	0	0	1	0	0	1.0986122886681098
10_91	9	7	1	0	0	1	0	2.302585092994046
10_92	36	22	2	0	4	0	8	3.6109179126442243
10_93	6	4	2	0	0	0	0	1.9459101490553132
10_94	1	0	1	0	0	0	0	0.6931471805599453
10_95	0	0	0	0	0	0	0	0.0
10_96	0	0	0	0	0	0	0	0.0
10_97	0	0	0	0	0	0	0	0.0
10_98	0	0	0	0	0	0	0	0.0
10_99	12	6	0	0	1	1	4	2.5649493574615367
10_100	0	0	0	0	0	0	0	0.0
11_1	0	0	0	0	0	0	0	0.0
11_2	0	0	0	0	0	0	0	0.0
11_3	0	0	0	0	0	0	0	0.0
11_4	0	0	0	0	0	0	0	0.0
11_5	0	0	0	0	0	0	0	0.0
11_6	0	0	0	0	0	0	0	0.0
11_7	0	0	0	0	0	0	0	0.0
11_8	0	0	0	0	0	0	0	0.0
11_9	0	0	0	0	0	0	0	0.0
11_10	0	0	0	0	0	0	0	0.0
11_11	0	0	0	0	0	0	0	0.0
11_12	0	0	0	0	0	0	0	0.0
11_13	0	0	0	0	0	0	0	0.0
11_14	0	0	0	0	0	0	0	0.0
11_15	0	0	0	0	0	0	0	0.0
11_16	0	0	0	0	0	0	0	0.0
11_17	0	0	0	0	0	0	0	0.0
11_18	0	0	0	0	0	0	0	0.0
11_19	0	0	0	0	0	0	0	0.0
11_20	33	26	0	1	6	0	0	3.5263605246161616
11_21	67	48	6	3	8	0	2	4.219507705176107
11_22	77	56	9	0	9	0	3	4.356708826689592
11_23	65	40	16	0	7	0	2	4.189654742026425
11_24	26	20	1	0	3	0	2	3.295836866004329
11_25	27	11	0	5	8	1	2	3.332204510175204
11_26	25	10	1	2	4	0	8	3.258096538021482
11_27	12	6	0	0	0	0	6	2.5649493574615367
11_28	5	2	0	0	0	0	3	1.791759469228055
11_29	1	0	0	1	0	0	0	0.6931471805599453
11_30	4	0	3	1	0	0	0	1.6094379124341003
11_31	4	2	0	0	0	2	0	1.6094379124341003
11_32	0	0	0	0	0	0	0	0.0
11_33	0	0	0	0	0	0	0	0.0
11_34	0	0	0	0	0	0	0	0.0
11_35	0	0	0	0	0	0	0	0.0
11_36	0	0	0	0	0	0	0	0.0
11_37	0	0	0	0	0	0	0	0.0
11_38	0	0	0	0	0	0	0	0.0
11_39	0	0	0	0	0	0	0	0.0
11_40	0	0	0	0	0	0	0	0.0
11_41	0	0	0	0	0	0	0	0.0
11_42	0	0	0	0	0	0	0	0.0
11_43	0	0	0	0	0	0	0	0.0
11_44	0	0	0	0	0	0	0	0.0
11_45	11	3	1	5	0	0	2	2.4849066497880004
11_46	27	16	0	11	0	0	0	3.332204510175204
11_47	0	0	0	0	0	0	0	0.0
11_48	0	0	0	0	0	0	0	0.0
11_49	2	1	0	1	0	0	0	1.0986122886681098
11_50	1	1	0	0	0	0	0	0.6931471805599453
11_51	8	7	0	1	0	0	0	2.1972245773362196
11_52	0	0	0	0	0	0	0	0.0
11_53	0	0	0	0	0	0	0	0.0
11_54	1	0	0	1	0	0	0	0.6931471805599453
11_55	0	0	0	0	0	0	0	0.0
11_56	0	0	0	0	0	0	0	0.0
11_57	0	0	0	0	0	0	0	0.0
11_58	6	4	0	1	0	0	1	1.9459101490553132
11_59	0	0	0	0	0	0	0	0.0
11_60	0	0	0	0	0	0	0	0.0
11_61	0	0	0	0	0	0	0	0.0
11_62	0	0	0	0	0	0	0	0.0
11_63	0	0	0	0	0	0	0	0.0
11_64	0	0	0	0	0	0	0	0.0
11_65	0	0	0	0	0	0	0	0.0
11_66	0	0	0	0	0	0	0	0.0
11_67	0	0	0	0	0	0	0	0.0
11_68	0	0	0	0	0	0	0	0.0
11_69	0	0	0	0	0	0	0	0.0
11_70	0	0	0	0	0	0	0	0.0
11_71	0	0	0	0	0	0	0	0.0
11_72	0	0	0	0	0	0	0	0.0
11_73	1	0	0	1	0	0	0	0.6931471805599453
11_74	0	0	0	0	0	0	0	0.0
11_75	0	0	0	0	0	0	0	0.0
11_76	1	0	0	1	0	0	0	0.6931471805599453
11_77	1	0	0	1	0	0	0	0.6931471805599453
11_78	1	1	0	0	0	0	0	0.6931471805599453
11_79	1	0	0	1	0	0	0	0.6931471805599453
11_80	0	0	0	0	0	0	0	0.0
11_81	0	0	0	0	0	0	0	0.0
11_82	0	0	0	0	0	0	0	0.0
11_83	1	0	0	1	0	0	0	0.6931471805599453
11_84	0	0	0	0	0	0	0	0.0
11_85	0	0	0	0	0	0	0	0.0
11_86	0	0	0	0	0	0	0	0.0
11_87	0	0	0	0	0	0	0	0.0
11_88	0	0	0	0	0	0	0	0.0
11_89	0	0	0	0	0	0	0	0.0
11_90	13	10	0	0	3	0	0	2.6390573296152584
11_91	95	62	10	5	3	10	5	4.564348191467836
11_92	73	45	3	1	24	0	0	4.30406509320417
11_93	4	1	0	0	3	0	0	1.6094379124341003
11_94	0	0	0	0	0	0	0	0.0
11_95	8	4	0	1	3	0	0	2.1972245773362196
11_96	0	0	0	0	0	0	0	0.0
11_97	0	0	0	0	0	0	0	0.0
11_98	0	0	0	0	0	0	0	0.0
11_99	26	11	2	2	11	0	0	3.295836866004329
11_100	0	0	0	0	0	0	0	0.0
12_1	0	0	0	0	0	0	0	0.0
12_2	0	0	0	0	0	0	0	0.0
12_3	0	0	0	0	0	0	0	0.0
12_4	0	0	0	0	0	0	0	0.0
12_5	0	0	0	0	0	0	0	0.0
12_6	0	0	0	0	0	0	0	0.0
12_7	0	0	0	0	0	0	0	0.0
12_8	0	0	0	0	0	0	0	0.0
12_9	0	0	0	0	0	0	0	0.0
12_10	0	0	0	0	0	0	0	0.0
12_11	0	0	0	0	0	0	0	0.0
12_12	0	0	0	0	0	0	0	0.0
12_13	0	0	0	0	0	0	0	0.0
12_14	0	0	0	0	0	0	0	0.0
12_15	0	0	0	0	0	0	0	0.0
12_16	0	0	0	0	0	0	0	0.0
12_17	0	0	0	0	0	0	0	0.0
12_18	0	0	0	0	0	0	0	0.0
12_19	0	0	0	0	0	0	0	0.0
12_20	0	0	0	0	0	0	0	0.0
12_21	39	18	3	1	9	0	8	3.6888794541139363
12_22	101	61	14	0	8	1	17	4.624972813284271
12_23	75	42	13	0	6	0	14	4.330733340286331
12_24	126	76	11	3	10	4	22	4.844187086458591
12_25	62	29	1	1	13	1	17	4.143134726391533
12_26	150	99	11	4	28	0	8	5.017279836814924
12_27	21	16	0	0	2	0	3	3.091042453358316
12_28	81	62	1	2	5	5	6	4.406719247264253
12_29	46	33	1	8	3	0	1	3.8501476017100584
12_30	67	33	20	6	3	1	4	4.219507705176107
12_31	90	46	3	31	8	2	0	4.51085950651685
12_32	0	0	0	0	0	0	0	0.0
12_33	0	0	0	0	0	0	0	0.0
12_34	0	0	0	0	0	0	0	0.0
12_35	0	0	0	0	0	0	0	0.0
12_36	0	0	0	0	0	0	0	0.0
12_37	0	0	0	0	0	0	0	0.0
12_38	0	0	0	0	0	0	0	0.0
12_39	0	0	0	0	0	0	0	0.0
12_40	0	0	0	0	0	0	0	0.0
12_41	0	0	0	0	0	0	0	0.0
12_42	0	0	0	0	0	0	0	0.0
12_43	0	0	0	0	0	0	0	0.0
12_44	0	0	0	0	0	0	0	0.0
12_45	0	0	0	0	0	0	0	0.0
12_46	10	9	0	1	0	0	0	2.3978952727983707
12_47	5	5	0	0	0	0	0	1.791759469228055
12_48	1	0	0	1	0	0	0	0.6931471805599453
12_49	0	0	0	0	0	0	0	0.0
12_50	0	0	0	0	0	0	0	0.0
12_51	4	3	0	0	1	0	0	1.6094379124341003
12_52	0	0	0	0	0	0	0	0.0
12_53	3	3	0	0	0	0	0	1.3862943611198906
12_54	0	0	0	0	0	0	0	0.0
12_55	0	0	0	0	0	0	0	0.0
12_56	0	0	0	0	0	0	0	0.0
12_57	0	0	0	0	0	0	0	0.0
12_58	0	0	0	0	0	0	0	0.0
